Time Pressure Temperature AccX AccY AccZ GyroX GyroY GyroZ
225338 97588.14 46.39 -0.22 0.03 -0.98 16.43 -4.64 3.96
225497 97589.02 46.39 -0.09 -0.06 -0.91 8.76 1.30 -28.14
225656 97590.22 46.39 -0.26 -0.07 -1.01 -31.90 -26.57 -56.09
225816 97590.90 46.39 -0.36 -0.02 -0.87 -7.73 2.48 2.88
225975 97594.14 46.39 -0.33 0.06 -0.98 -59.55 -50.35 1.62
226135 97589.02 46.39 -0.42 0.09 -0.87 -20.43 -16.52 23.16
226295 97589.93 46.39 -0.42 0.11 -0.76 5.07 10.96 13.07
226455 97589.19 46.39 -0.48 0.08 -0.88 1.33 11.26 0.48
226614 97588.91 46.39 -0.35 0.10 -0.85 9.79 10.04 7.69
226774 97587.48 46.39 -0.34 0.09 -0.90 9.23 -7.24 -16.33
226932 97588.17 46.39 -0.44 0.10 -0.95 7.33 16.84 -7.02
227092 97589.93 46.39 -0.44 0.04 -0.90 -5.86 -1.60 -7.98
227251 97589.42 46.39 -0.33 -0.00 -0.77 -2.76 -9.96 -16.72
227410 97589.98 46.40 -0.51 -0.01 -0.96 3.30 4.47 -10.43
227569 97590.33 46.40 -0.38 0.00 -0.78 38.84 7.21 34.33
227728 97588.80 46.40 -0.62 0.00 -1.23 15.37 18.77 -5.11
227888 97588.91 46.39 -0.40 -0.06 -0.86 2.71 3.73 5.58
228048 97589.30 46.40 -0.34 -0.11 -0.82 21.01 -1.62 15.24
228207 97591.23 46.40 -0.54 -0.28 -1.04 37.27 2.46 14.30
228367 97588.88 46.40 -0.46 -0.15 -0.73 -64.00 -29.50 -56.30
228526 97590.41 46.40 -0.37 -0.17 -1.06 -47.64 25.57 38.25
228685 97589.39 46.40 -0.28 -0.12 -0.93 8.76 19.35 36.90
228844 97588.70 46.40 -0.26 -0.06 -0.84 3.07 5.48 -19.72
229003 97590.41 46.40 -0.29 -0.06 -0.97 24.81 18.62 -6.11
229162 97589.50 46.41 -0.21 -0.18 -0.89 3.95 11.06 -5.75
229323 97589.09 46.40 -0.17 -0.09 -1.00 -1.51 -26.69 -37.52
229482 97591.72 46.41 -0.29 -0.15 -0.92 -10.67 -44.20 -54.26
229642 97592.86 46.40 -0.17 -0.02 -0.89 32.03 1.35 -34.26
229801 97591.72 46.41 -0.04 -0.18 -0.86 -31.43 -47.87 -37.26
229960 97590.52 46.41 -0.51 -0.12 -0.85 -27.53 -5.73 -57.55
230120 97589.89 46.41 -0.22 -0.23 -0.85 -34.80 -13.08 -29.22
230279 97594.59 46.41 -0.88 -0.22 -0.86 -31.70 14.58 -26.34
230438 97591.31 46.41 -0.46 -0.16 -0.79 -15.09 5.14 -17.88
230600 97590.66 46.41 -0.50 -0.07 -0.74 20.72 9.47 14.60
230758 97587.92 46.41 -0.38 -0.19 -0.93 21.61 -1.15 41.79
230918 97591.73 46.42 -0.49 -0.09 -0.86 6.97 -10.09 24.36
231077 97589.23 46.42 -0.38 -0.08 -0.87 46.18 17.02 34.80
231237 97590.94 46.42 -0.39 -0.14 -1.01 -9.82 23.91 4.28
231396 97590.43 46.42 -0.33 -0.16 -0.87 -9.38 -11.93 12.10
231554 97592.53 46.42 -0.36 -0.10 -0.91 6.30 3.12 8.46
231713 97591.52 46.42 -0.37 -0.18 -0.94 -1.96 1.31 14.89
231873 97589.66 46.42 -0.36 -0.10 -0.83 14.51 18.21 21.95
232034 97588.34 46.43 -0.34 -0.10 -0.92 29.19 14.49 24.21
232192 97593.36 46.43 -0.34 -0.11 -0.96 9.15 7.75 4.33
232350 97589.89 46.43 -0.34 -0.14 -0.92 0.80 4.75 -4.94
232509 97590.91 46.43 -0.37 -0.14 -0.89 0.21 0.71 -8.99
232668 97591.70 46.43 -0.38 -0.13 -0.86 9.20 -3.28 -1.61
232828 97593.75 46.43 -0.33 -0.18 -0.95 24.99 -0.66 11.38
232987 97591.70 46.43 -0.36 -0.16 -0.90 10.51 -5.82 -8.42
233146 97590.68 46.43 -0.42 -0.13 -0.90 17.45 2.60 12.76
233305 97589.68 46.44 -0.39 -0.15 -0.87 9.81 2.36 28.44
233466 97591.78 46.44 -0.32 -0.25 -0.99 18.80 -5.98 18.77
233625 97591.45 46.44 -0.46 -0.23 -0.75 -37.22 21.18 15.02
233784 97590.81 46.44 -0.48 -0.17 -0.66 -19.11 -14.15 17.40
233944 97589.80 46.44 -0.38 -0.05 -0.82 64.00 20.93 43.26
234103 97593.46 46.44 -0.37 -0.12 -0.88 9.03 -17.50 -35.67
234262 97592.61 46.44 -0.46 -0.17 -0.85 -2.61 -19.63 -29.86
234421 97590.88 46.44 -0.58 -0.21 -0.79 -4.47 -1.05 -11.87
234580 97592.66 46.45 -0.47 -0.38 -0.76 -17.43 -9.05 -4.66
234739 97592.55 46.45 -0.58 -0.27 -0.69 1.22 -3.09 -20.25
234899 97591.23 46.45 -0.64 -0.26 -0.71 0.06 3.55 -7.83
235059 97592.03 46.45 -0.53 -0.34 -0.76 12.88 -19.33 21.91
235218 97592.72 46.45 -0.49 -0.31 -0.79 29.18 12.04 23.62
235377 97593.66 46.45 -0.53 -0.33 -0.72 -1.25 14.81 3.99
235536 97594.84 46.45 -0.57 -0.14 -0.68 52.11 10.32 30.40
235695 97591.09 46.45 -0.67 -0.23 -0.90 64.00 9.70 50.62
235855 97593.59 46.46 -0.49 -0.24 -0.99 -10.72 5.62 -1.08
236015 97593.59 46.46 -0.62 -0.47 -0.70 -64.00 -36.92 -49.91
236176 97590.23 46.46 -0.63 -0.15 -0.61 -64.00 -41.36 -38.94
236336 97592.97 46.46 -0.69 -0.20 -0.64 -57.80 6.61 -54.45
236495 97592.63 46.46 -0.56 -0.13 -0.65 -54.99 8.46 -43.72
236656 97595.05 46.46 -0.45 -0.07 -0.80 -54.85 -2.21 -64.00
236816 97596.23 46.46 -0.58 -0.37 -0.88 -64.00 -22.31 -64.00
236975 97595.05 46.46 -0.49 -0.41 -0.71 -64.00 9.48 -28.53
237134 97597.38 46.47 -0.60 -0.42 -0.86 -64.00 -9.74 -52.80
237294 97594.53 46.47 -0.58 -0.23 -0.53 -19.50 19.40 -32.18
237454 97595.38 46.47 -0.63 -0.26 -0.76 16.82 -3.01 -59.44
237615 97594.61 46.48 -0.55 -0.19 -0.67 -9.69 21.46 -37.22
237774 97592.73 46.48 -0.47 -0.28 -0.93 27.64 25.06 48.80
237934 97593.19 46.48 -0.44 -0.21 -0.69 2.28 -25.82 -27.83
238093 97593.41 46.48 -0.53 -0.14 -0.89 18.75 34.98 28.01
238252 97592.79 46.48 -0.49 -0.18 -0.89 -19.16 10.78 -7.97
238411 97590.82 46.48 -0.57 -0.10 -0.87 -41.44 -6.31 -44.25
238570 97592.53 46.49 -0.51 -0.21 -0.74 -58.28 -24.21 -64.00
238730 97589.84 46.49 -0.70 -0.19 -0.89 -4.72 47.37 37.84
238891 97588.83 46.49 -0.48 -0.22 -0.84 -55.40 39.53 -15.21
239051 97589.62 46.49 -0.47 -0.08 -0.66 -2.40 -2.98 3.24
239210 97588.48 46.49 -0.49 -0.11 -0.92 59.44 -5.39 8.63
239369 97590.65 46.49 -0.39 -0.20 -0.90 19.07 -10.01 1.71
239528 97591.50 46.49 -0.48 -0.08 -0.86 16.97 -19.95 19.11
239687 97593.06 46.49 -0.30 -0.18 -0.89 8.72 -2.44 0.51
239846 97592.27 46.50 -0.58 -0.24 -0.91 -31.48 -2.90 -49.56
240006 97589.14 46.49 -0.55 -0.29 -0.80 -41.42 8.93 -14.54
240165 97591.30 46.50 -0.58 -0.21 -0.73 -23.83 -9.30 -20.50
240327 97593.00 46.50 -0.59 -0.22 -0.70 37.54 9.07 46.36
240486 97589.47 46.50 -0.52 -0.21 -0.79 42.81 -5.31 44.45
240645 97590.27 46.50 -0.57 -0.21 -0.83 52.76 2.46 64.00
240804 97595.13 46.50 -0.39 -0.11 -0.88 60.22 10.27 64.00
240964 97594.22 46.51 -0.42 -0.06 -0.97 42.70 15.80 34.41
241123 97592.80 46.51 -0.30 -0.12 -0.97 -8.48 9.77 -19.37
241282 97593.20 46.51 -0.39 -0.17 -0.98 -34.28 -5.95 -59.69
241442 97590.06 46.51 -0.47 -0.19 -0.87 -64.00 11.87 -51.84
241603 97591.60 46.51 -0.52 -0.17 -0.81 -54.07 -1.40 -64.00
241762 97591.23 46.51 -0.44 -0.18 -0.82 -51.42 3.62 -64.00
241921 97589.27 46.51 -0.55 -0.06 -0.80 -40.79 9.19 -62.46
242081 97586.79 46.51 -0.49 -0.07 -0.85 -19.59 -6.72 -36.77
242241 97592.66 46.52 -0.46 -0.14 -0.85 -20.60 -19.97 -45.06
242400 97590.72 46.51 -0.46 -0.17 -0.81 -13.47 -3.45 -14.85
242559 97590.60 46.52 -0.46 -0.09 -0.78 15.62 1.71 -8.95
242718 97588.20 46.52 -0.44 -0.05 -0.92 15.97 11.07 0.72
242877 97588.20 46.52 -0.43 -0.13 -0.91 -17.53 -3.62 -14.94
243038 97588.61 46.52 -0.44 -0.16 -0.80 -12.15 -0.49 -11.70
243196 97592.08 46.52 -0.47 -0.10 -0.79 7.51 4.86 -6.86
243356 97588.78 46.52 -0.48 -0.09 -0.91 12.65 3.00 1.78
243515 97588.95 46.52 -0.46 -0.08 -0.86 -0.16 4.13 6.04
243673 97587.50 46.52 -0.44 -0.11 -0.85 3.42 5.63 6.34
243833 97592.16 46.52 -0.51 -0.10 -0.86 10.50 12.34 9.73
243992 97590.40 46.52 -0.46 -0.09 -0.86 -0.29 -2.20 -3.06
244150 97591.14 46.53 -0.44 -0.10 -0.87 0.52 -1.31 -1.63
244309 97589.89 46.52 -0.44 -0.12 -0.85 -10.32 1.84 -5.79
244469 97591.53 46.53 -0.47 -0.11 -0.84 7.45 6.71 -0.16
244627 97591.08 46.53 -0.43 -0.10 -0.86 6.44 13.07 1.73
244786 97589.43 46.53 -0.44 -0.10 -0.85 4.41 -6.62 2.91
244945 97587.27 46.53 -0.40 -0.13 -0.87 3.57 2.46 0.30
245104 97587.09 46.53 -0.45 -0.12 -0.87 1.88 2.63 -2.52
245263 97588.69 46.53 -0.47 -0.12 -0.84 1.69 3.62 -2.96
245422 97592.47 46.53 -0.46 -0.14 -0.86 2.22 -4.76 -8.40
245582 97589.05 46.53 -0.44 -0.10 -0.87 3.41 -2.44 -10.72
245741 97590.22 46.53 -0.48 -0.15 -0.90 -20.98 2.86 -18.21
245902 97588.86 46.53 -0.57 -0.14 -0.76 -6.66 4.79 7.80
246062 97588.83 46.54 -0.50 -0.15 -0.79 -16.78 -10.24 -21.71
246220 97590.30 46.54 -0.42 -0.13 -0.78 1.92 0.46 -2.15
246379 97592.53 46.54 -0.48 -0.15 -0.85 9.01 1.74 -7.28
246539 97590.02 46.54 -0.47 -0.10 -0.83 -0.87 4.19 -21.04
246698 97592.07 46.54 -0.50 -0.12 -0.89 -4.58 4.04 -2.89
246857 97590.14 46.54 -0.44 -0.15 -0.81 -10.07 -0.09 -10.21
247015 97590.19 46.54 -0.50 -0.14 -0.85 5.28 4.86 4.28
247176 97591.44 46.54 -0.47 -0.12 -0.83 -1.98 1.41 -1.75
247335 97590.59 46.54 -0.44 -0.13 -0.85 1.00 4.26 -0.48
247493 97591.27 46.54 -0.47 -0.13 -0.83 1.21 -0.80 -0.14
247652 97590.67 46.55 -0.47 -0.11 -0.88 2.15 2.52 3.12
247810 97589.77 46.54 -0.46 -0.12 -0.83 1.25 0.56 3.43
247969 97590.61 46.54 -0.45 -0.10 -0.85 3.27 4.03 1.36
248128 97588.73 46.54 -0.38 -0.13 -0.89 1.13 5.71 -15.78
248288 97589.30 46.55 -0.47 -0.11 -0.91 -12.41 -5.58 -46.14
248447 97589.98 46.55 -0.48 -0.14 -0.88 -25.22 -5.49 -18.59
248609 97590.50 46.55 -0.44 -0.21 -0.83 -13.78 7.31 4.07
248768 97591.02 46.55 -0.51 -0.10 -0.73 9.54 27.95 11.84
248926 97591.35 46.55 -0.48 -0.12 -0.91 -0.77 5.88 -2.45
249085 97590.33 46.55 -0.41 -0.11 -0.83 3.61 4.79 -5.45
249244 97592.13 46.55 -0.42 -0.09 -0.90 6.61 1.77 -7.00
249403 97591.09 46.55 -0.40 -0.09 -0.91 1.64 -0.30 1.07
249563 97590.81 46.55 -0.39 -0.13 -0.88 -7.04 -0.99 -0.05
249721 97590.76 46.55 -0.36 -0.13 -0.88 3.74 6.70 0.88
249880 97589.91 46.55 -0.39 -0.12 -0.89 2.86 5.81 3.05
250041 97591.66 46.55 -0.41 -0.11 -0.89 8.55 6.66 7.52
250201 97590.98 46.55 -0.39 -0.11 -0.90 5.25 2.36 2.62
250359 97590.33 46.55 -0.38 -0.13 -0.90 1.65 2.41 -1.19
250518 97589.81 46.55 -0.37 -0.14 -0.89 1.12 1.75 -2.76
250676 97591.01 46.55 -0.39 -0.13 -0.89 0.49 0.21 -1.69
250835 97591.06 46.56 -0.38 -0.13 -0.88 4.82 0.15 2.29
250994 97588.33 46.56 -0.39 -0.13 -0.89 2.12 2.15 0.45
251153 97589.70 46.56 -0.39 -0.13 -0.91 8.38 0.45 4.68
251313 97590.09 46.56 -0.40 -0.13 -0.83 7.42 -8.47 -6.90
251474 97590.49 46.56 -0.45 -0.20 -0.81 19.11 -8.69 5.05
251633 97592.14 46.56 -0.54 -0.24 -0.76 24.15 -18.46 12.40
251792 97592.37 46.56 -0.48 -0.18 -0.81 45.50 -13.85 2.94
251951 97589.98 46.56 -0.40 -0.21 -0.86 47.56 -6.01 -4.75
252110 97591.01 46.56 -0.64 -0.26 -0.86 16.49 -11.47 -24.29
252269 97589.87 46.56 -0.83 -0.54 -0.97 24.49 45.25 47.33
252429 97589.35 46.56 -0.53 -0.49 -0.78 -64.00 30.31 -36.64
252588 97590.83 46.56 -0.54 -0.46 -0.60 -64.00 5.01 -14.84
252748 97589.02 46.56 -0.45 -0.25 -0.68 6.24 13.57 37.03
252909 97587.33 46.57 -0.55 -0.21 -0.75 12.26 23.52 49.84
253068 97589.69 46.56 -0.43 -0.07 -0.87 36.00 0.08 44.59
253227 97592.05 46.57 -0.37 -0.12 -0.89 1.54 -6.74 -0.29
253387 97589.78 46.57 -0.50 -0.04 -0.86 8.72 12.79 -6.12
253546 97592.17 46.57 -0.54 -0.13 -0.84 -3.39 -6.50 -8.82
253705 97588.58 46.57 -0.44 -0.12 -0.81 -22.97 -6.57 -7.79
253863 97590.97 46.57 -0.43 -0.15 -0.81 5.83 -1.13 4.11
254021 97587.73 46.57 -0.37 -0.12 -0.84 4.94 -3.30 -4.91
254179 97589.44 46.57 -0.45 -0.10 -0.89 11.69 5.13 -3.34
254341 97591.20 46.57 -0.41 -0.05 -0.89 -3.95 10.18 15.13
254499 97591.37 46.57 -0.44 -0.04 -0.86 7.74 5.39 9.88
254659 97590.23 46.57 -0.36 -0.07 -0.91 -4.28 2.58 -6.72
254817 97589.20 46.57 -0.44 -0.06 -0.94 1.46 4.15 10.44
254977 97592.11 46.57 -0.41 -0.06 -0.86 -6.88 0.65 -14.03
255135 97588.55 46.58 -0.39 -0.06 -0.91 1.52 1.27 0.32
255295 97592.02 46.58 -0.42 -0.06 -0.88 5.04 4.22 -0.91
255454 97588.20 46.58 -0.41 -0.06 -0.89 3.48 0.44 -1.63
255612 97591.94 46.57 -0.40 -0.06 -0.90 3.63 3.41 -1.10
255774 97591.96 46.58 -0.48 -0.08 -0.89 1.33 10.84 3.13
255932 97589.57 46.58 -0.40 -0.11 -0.89 1.45 -4.78 12.70
256092 97590.66 46.58 -0.46 -0.08 -0.83 19.18 3.92 30.86
256251 97589.74 46.58 -0.35 -0.09 -0.88 32.31 -8.73 27.79
256410 97590.31 46.58 -0.30 -0.07 -0.94 21.57 12.93 28.62
256568 97589.45 46.58 -0.32 -0.06 -0.93 11.11 4.75 -1.94
256728 97589.97 46.58 -0.37 -0.08 -0.92 -5.53 6.16 -7.49
256887 97588.94 46.58 -0.38 -0.10 -0.90 -7.90 7.68 -16.24
257048 97588.31 46.58 -0.42 -0.11 -0.85 -0.98 2.30 -0.20
257206 97588.72 46.58 -0.39 -0.11 -0.89 6.00 6.13 -1.71
257366 97591.22 46.58 -0.38 -0.16 -0.89 4.55 -1.56 0.48
257525 97591.51 46.58 -0.43 -0.19 -0.89 -11.07 -13.95 -12.04
257684 97587.58 46.58 -0.48 -0.34 -0.86 11.74 -21.63 50.67
257843 97588.55 46.58 -0.46 -0.41 -0.77 54.83 1.83 64.00
258002 97587.46 46.58 -0.39 -0.29 -0.73 64.00 15.56 64.00
258163 97590.20 46.58 -0.49 -0.22 -0.97 64.00 54.44 64.00
258322 97591.56 46.58 -0.23 -0.25 -0.91 64.00 19.07 64.00
258484 97592.47 46.58 -0.28 -0.13 -0.84 64.00 25.21 64.00
258644 97593.09 46.58 -0.36 -0.19 -1.00 56.21 16.06 6.43
258803 97593.50 46.58 -0.42 -0.19 -0.89 -4.92 8.83 -1.70
258962 97589.85 46.58 -0.39 -0.34 -0.90 -8.69 6.16 19.55
259120 97592.08 46.58 -0.39 -0.33 -0.79 -1.79 6.63 2.38
259280 97591.64 46.59 -0.40 -0.24 -0.75 23.72 16.35 20.05
259440 97589.22 46.58 -0.39 -0.18 -0.82 33.51 27.02 34.31
259600 97590.33 46.59 -0.38 -0.22 -0.92 39.69 21.65 50.30
259759 97591.02 46.59 -0.31 -0.26 -0.88 43.99 13.31 27.67
259920 97589.25 46.59 -0.32 -0.35 -0.87 9.21 -22.08 -21.03
260080 97589.65 46.59 -0.35 -0.39 -0.87 -1.45 6.67 -1.08
260238 97594.77 46.59 -0.42 -0.38 -0.79 -0.98 1.23 -2.91
260397 97591.70 46.59 -0.38 -0.36 -0.80 13.71 3.31 4.61
260557 97594.48 46.59 -0.35 -0.41 -0.80 -0.76 3.69 -0.80
260716 97591.13 46.59 -0.39 -0.45 -0.78 3.50 -0.24 1.98
260875 97589.88 46.59 -0.46 -0.44 -0.81 22.10 -7.40 4.17
261034 97592.27 46.59 -0.48 -0.41 -0.82 19.44 8.44 15.44
261192 97590.61 46.59 -0.40 -0.41 -0.81 4.50 -1.57 3.25
261354 97591.81 46.59 -0.33 -0.46 -0.77 -13.90 -11.21 -17.04
261513 97593.00 46.59 -0.45 -0.47 -0.80 -2.12 -32.41 -37.15
261673 97593.69 46.59 -0.45 -0.45 -0.77 -17.57 -26.43 -32.38
261833 97592.52 46.60 -0.37 -0.44 -0.71 -19.68 -7.57 -5.70
261992 97592.74 46.60 -0.38 -0.66 -0.96 -30.43 18.08 -1.58
262153 97592.69 46.60 -0.62 -0.38 -1.04 -50.58 64.00 29.24
262312 97590.98 46.60 -0.41 -0.33 -0.71 -64.00 9.81 -64.00
262471 97591.04 46.60 -0.33 -0.18 -0.76 -9.70 -9.10 0.14
262633 97590.35 46.60 -0.29 -0.10 -0.91 7.26 18.02 9.58
262792 97591.78 46.60 -0.32 -0.22 -1.12 15.98 13.46 35.82
262952 97593.31 46.60 -0.50 -0.28 -0.85 -22.58 -45.99 -64.00
263111 97592.34 46.60 -0.42 -0.26 -0.69 11.86 1.65 -21.94
263270 97593.20 46.60 -0.30 -0.37 -1.00 43.38 0.91 44.04
263429 97592.17 46.60 -0.47 -0.36 -0.74 43.32 6.81 64.00
263588 97589.30 46.61 -0.27 -0.61 -0.94 64.00 -3.63 64.00
263747 97595.16 46.61 -0.56 -0.39 -0.78 64.00 1.02 47.57
263906 97591.69 46.61 -0.59 -0.34 -0.72 46.29 38.43 36.70
264067 97590.38 46.61 -0.57 -0.24 -0.80 3.54 -9.70 5.73
264226 97590.77 46.61 -0.66 -0.30 -0.70 -1.55 11.29 17.06
264385 97590.83 46.61 -0.53 -0.36 -0.58 -5.68 -10.28 -12.53
264545 97591.52 46.61 -0.69 -0.31 -0.69 37.83 4.16 13.58
264704 97592.94 46.61 -0.58 -0.32 -0.68 11.79 15.04 8.78
264862 97593.11 46.61 -0.53 -0.36 -0.64 10.32 -0.21 -1.84
265021 97593.17 46.61 -0.54 -0.34 -0.71 23.89 18.21 5.04
265181 97593.97 46.61 -0.61 -0.32 -0.79 -17.92 -6.58 -64.00
265341 97593.22 46.61 -0.35 -0.54 -0.84 -64.00 -64.00 -64.00
265503 97594.88 46.61 -0.44 -0.58 -0.71 -64.00 -64.00 -64.00
265662 97593.17 46.61 -0.45 -0.60 -0.70 -64.00 0.95 -45.63
265822 97594.93 46.61 -0.59 -0.51 -0.60 -61.06 34.02 -26.57
265982 97593.08 46.62 -0.58 -0.42 -0.62 -6.94 30.09 0.80
266142 97595.35 46.62 -0.50 -0.38 -0.67 30.13 34.49 25.23
266302 97592.33 46.62 -0.58 -0.34 -0.78 52.27 13.44 45.09
266461 97591.37 46.62 -0.47 -0.38 -0.83 41.37 10.86 64.00
266620 97593.30 46.62 -0.40 -0.43 -0.75 34.36 0.85 59.67
266781 97593.98 46.62 -0.37 -0.42 -0.74 51.18 3.40 34.01
266940 97590.40 46.62 -0.37 -0.38 -0.78 58.35 18.29 21.46
267100 97593.70 46.62 -0.55 -0.35 -0.83 16.80 8.36 -1.34
267259 97593.70 46.62 -0.53 -0.46 -0.78 -23.30 25.52 0.27
267418 97592.73 46.62 -0.53 -0.42 -0.80 -44.86 12.51 0.89
267577 97591.70 46.62 -0.52 -0.30 -0.78 -20.23 47.46 40.44
267737 97590.52 46.62 -0.32 -0.20 -1.13 -64.00 24.46 -21.01
267897 97590.37 46.63 -0.40 -0.03 -1.01 -64.00 51.08 -3.69
268057 97590.68 46.63 -0.21 0.10 -0.89 -64.00 61.10 16.11
268218 97588.14 46.63 0.04 0.28 -0.80 -64.00 9.14 -60.41
268377 97586.83 46.63 -0.05 0.56 -0.61 -29.96 -1.73 -14.34
268536 97585.87 46.63 -0.02 0.51 -0.61 24.80 -22.84 22.69
268696 97587.63 46.63 0.03 0.49 -0.84 64.00 -28.92 -11.98
268856 97586.09 46.63 -0.54 0.68 -1.13 -13.69 -54.93 -23.16
269016 97588.66 46.63 0.03 0.38 -0.94 14.61 15.24 8.44
269175 97586.77 46.63 -0.26 0.42 -0.72 -63.50 -64.00 -34.70
269336 97588.28 46.64 -0.49 0.29 -0.58 -22.84 -64.00 -31.87
269498 97587.59 46.64 -0.95 0.40 -0.20 -64.00 -64.00 -64.00
269656 97591.86 46.64 -0.87 0.11 0.55 51.21 29.97 0.04
269815 97592.44 46.64 -1.03 0.09 0.32 -3.34 -1.73 -10.08
269975 97588.45 46.64 -0.84 -0.02 0.31 -33.35 -22.84 -27.73
270135 97589.72 46.65 -0.78 -0.22 0.34 -3.81 -4.92 -17.86
270294 97592.52 46.65 -0.83 -0.23 0.31 -31.75 -22.64 -51.05
270454 97594.56 46.65 -0.85 -0.50 0.60 19.87 5.55 -38.72
270613 97592.00 46.65 -0.79 -0.34 0.33 2.86 53.53 31.49
270772 97592.28 46.65 -0.71 -0.46 0.61 -9.51 -13.57 29.59
270933 97593.99 46.65 -0.76 -0.33 0.44 11.54 -34.58 2.43
271092 97593.83 46.66 -0.60 -0.25 0.54 19.59 24.14 60.91
271251 97594.98 46.66 -0.70 -0.08 0.53 -11.08 44.33 18.66
271410 97595.89 46.66 -0.90 -0.19 0.52 -61.60 -35.51 -9.07
271570 97595.33 46.66 -0.70 -0.31 0.49 -64.00 -64.00 -23.13
271730 97596.44 46.67 -0.68 -0.55 0.66 -64.00 -64.00 3.68
271890 97595.63 46.67 -0.52 -0.65 0.62 -54.10 -64.00 3.45
272050 97593.35 46.67 -0.67 -0.73 0.53 -26.21 -46.57 42.21
272209 97593.04 46.68 -0.22 -0.85 0.57 -30.26 -42.71 6.09
272370 97594.00 46.68 -0.29 -0.78 0.58 -21.54 23.38 44.83
272530 97594.91 46.68 -0.33 -0.83 0.41 -13.23 3.60 13.87
272689 97592.23 46.68 -0.47 -0.75 0.38 -50.92 -34.18 61.66
272849 97592.34 46.69 -0.32 -0.77 0.64 26.02 -24.36 -2.16
273008 97591.92 46.69 -0.49 -0.64 0.57 4.47 59.03 46.37
273167 97589.76 46.69 -0.55 -0.60 0.44 -24.21 48.47 40.02
273327 97589.64 46.69 -0.77 -0.59 0.54 23.87 13.64 -9.11
273486 97587.08 46.69 -0.64 -0.47 0.75 -64.00 -20.31 8.41
273648 97586.34 46.69 -0.71 -0.88 0.33 -64.00 -64.00 -64.00
273807 97584.80 46.69 -0.49 -1.08 0.28 -45.77 -9.12 -64.00
273967 97586.00 46.69 -0.19 -1.00 -0.03 24.61 -23.85 -55.42
274127 97583.52 46.70 -0.20 -0.82 -0.07 55.52 -64.00 -14.78
274286 97580.84 46.70 -0.05 -0.49 -0.21 4.23 -64.00 -14.16
274445 97580.09 46.70 0.18 -0.74 -0.02 -43.78 -17.44 -8.18
274603 97577.73 46.71 0.17 -0.40 -0.39 -2.18 7.06 -21.69
274762 97581.14 46.71 -0.04 -0.58 0.15 64.00 64.00 38.35
274921 97582.86 46.71 -0.11 -1.48 0.22 14.24 64.00 64.00
275082 97586.20 46.71 -0.43 -1.46 0.23 14.89 64.00 61.49
275241 97587.92 46.71 -0.43 -1.06 0.17 64.00 51.33 -18.50
275400 97587.23 46.71 -0.45 -0.80 0.12 49.31 62.77 -14.34
275559 97587.58 46.71 -0.41 -0.83 0.30 19.14 27.53 -6.48
275718 97589.54 46.72 -0.34 -0.85 0.17 11.18 17.20 30.79
275877 97585.58 46.71 -0.51 -0.88 0.17 -4.37 14.03 10.29
276035 97587.97 46.71 -0.51 -0.78 0.15 13.04 3.13 14.22
276193 97588.66 46.71 -0.54 -0.81 0.08 -7.39 -2.41 -7.56
276352 97590.05 46.72 -0.46 -0.83 0.13 9.22 5.51 -9.11
276513 97588.74 46.72 -0.52 -0.87 0.12 7.25 -17.61 -33.64
276672 97589.99 46.72 -0.51 -0.90 0.16 12.93 -0.88 2.24
276830 97590.91 46.72 -0.42 -0.79 0.14 7.68 -2.04 3.40
276990 97589.36 46.72 -0.38 -0.79 0.27 -24.28 -7.58 -0.93
277149 97589.02 46.72 -0.41 -0.94 0.23 -4.98 -16.49 13.44
277307 97589.53 46.72 -0.37 -0.83 0.27 6.37 -16.10 3.54
277467 97588.91 46.73 -0.50 -1.03 0.17 -33.97 -57.01 9.67
277625 97589.36 46.72 -0.42 -0.86 0.11 -5.80 -6.43 8.91
277785 97586.52 46.73 -0.41 -0.88 -0.02 -4.27 10.82 19.68
277946 97588.39 46.73 -0.42 -0.98 0.12 21.38 19.87 14.93
278105 97589.33 46.73 -0.48 -0.84 0.02 34.48 40.57 -18.40
278265 97587.70 46.73 -0.57 -0.80 0.06 64.00 60.79 -23.06
278425 97590.19 46.73 -0.56 -0.76 0.26 56.65 58.29 -63.36
278585 97592.41 46.73 -0.57 -0.83 0.12 16.32 43.97 -55.89
278744 97591.09 46.73 -0.52 -0.86 0.28 29.01 47.20 -22.36
278904 97588.19 46.73 -0.47 -0.73 0.19 44.79 62.36 -15.41
279063 97592.52 46.74 -0.43 -0.79 0.29 18.70 22.55 -33.85
279224 97590.13 46.74 -0.47 -0.66 0.22 61.74 14.19 18.47
279383 97590.47 46.74 -0.57 -0.69 0.30 -64.00 -19.13 31.24
279542 97589.64 46.74 -0.58 -0.78 0.10 -44.53 -37.62 7.60
279701 97590.03 46.74 -0.46 -0.51 0.35 -60.48 -64.00 49.92
279861 97592.08 46.74 -0.37 -1.09 -0.02 -51.30 -64.00 -13.21
280021 97589.02 46.74 -0.04 -0.82 0.04 -60.67 -40.29 -8.94
280181 97590.77 46.74 -0.35 -0.87 0.04 22.41 -2.25 51.38
280340 97590.85 46.75 -0.49 -0.91 0.02 47.95 62.08 -3.05
280500 97591.34 46.75 -0.56 -0.88 0.25 23.26 52.94 41.37
280661 97590.17 46.75 -0.49 -0.82 -0.06 62.85 64.00 57.15
